customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Cuentas_Diarias,tenure_interval,TotalPayed,TotalPayed_interval
0988-JRWWP,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,54.2,140.4,1.8066666666666669,"(0, 6]",162.60000000000002,"(0, 500]"
0991-BRRFB,1,1,0,0,0,18,1,0,0,1,0,0,0,0,0,0,0,0,49.4,874.8,1.6466666666666667,"(12, 18]",889.1999999999999,"(500, 1000]"
0993-OSGPT,0,0,1,1,0,68,1,0,0,0,1,1,1,0,0,1,1,2,60.65,3975.9,2.0216666666666665,"(66, 72]",4124.2,"(4000, 4500]"
0997-YTLNY,0,0,0,0,1,19,1,0,0,0,0,0,1,0,0,0,0,1,48.8,953.65,1.6266666666666665,"(18, 24]",927.1999999999999,"(500, 1000]"
0999-QXNSA,0,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,1,45.75,344.2,1.525,"(6, 12]",320.25,"(0, 500]"
1000-AJSLD,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,20.1,20.1,0.67,"(0, 6]",20.1,"(0, 500]"
1004-NOZNR,0,1,1,0,1,56,1,0,1,1,0,0,0,1,1,1,0,3,94.8,5264.3,3.1599999999999997,"(54, 60]",5308.8,"(5000, 5500]"
1009-IRMNA,1,0,0,0,0,7,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,20.0,137.6,0.6666666666666666,"(6, 12]",140.0,"(0, 500]"
1010-DIAUQ,1,1,0,0,0,5,1,0,1,0,0,1,0,1,1,0,0,2,96.5,492.55,3.216666666666667,"(0, 6]",482.5,"(0, 500]"
1013-QCWAM,0,0,1,1,0,66,1,1,1,0,1,0,0,1,1,0,1,0,100.8,6690.75,3.36,"(60, 66]",6652.8,"(6500, 7000]"
1015-JPFYW,0,1,0,0,1,7,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,19.45,136.75,0.6483333333333333,"(6, 12]",136.15,"(0, 500]"
1015-OWJKI,0,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.05,19.05,0.635,"(0, 6]",19.05,"(0, 500]"
1016-DJTSV,0,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,0,69.7,572.85,2.3233333333333333,"(6, 12]",557.6,"(500, 1000]"
1017-FBQMM,0,0,0,1,1,62,1,1,1,0,1,0,1,1,1,1,1,3,106.05,6703.5,3.5349999999999997,"(60, 66]",6575.099999999999,"(6500, 7000]"
1020-JPQOW,0,0,0,1,0,56,1,1,1,0,1,1,1,0,0,0,0,0,90.55,5116.6,3.018333333333333,"(54, 60]",5070.8,"(5000, 5500]"
1022-RKXDR,0,0,0,0,0,41,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,24.85,962.25,0.8283333333333334,"(36, 42]",1018.85,"(1000, 1500]"
1023-BQXZE,0,1,0,0,0,57,1,0,0,1,0,1,0,1,1,2,1,2,74.35,4317.35,2.478333333333333,"(54, 60]",4237.95,"(4000, 4500]"
1024-GUALD,1,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,24.8,24.8,0.8266666666666667,"(0, 6]",24.8,"(0, 500]"
1024-KPRBB,0,0,0,0,0,38,1,0,1,0,0,0,0,1,1,1,1,1,89.1,3342.0,2.9699999999999998,"(36, 42]",3385.7999999999997,"(3000, 3500]"
1024-VRZHF,1,1,0,1,0,11,1,1,1,0,0,0,0,0,0,0,1,0,74.95,825.7,2.4983333333333335,"(6, 12]",824.45,"(500, 1000]"
1025-FALIX,0,0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,3,69.05,1815.65,2.3016666666666667,"(24, 30]",1795.3,"(1500, 2000]"
1027-LKKQQ,0,0,0,1,1,72,1,0,0,1,0,1,1,1,1,2,1,2,80.45,5886.85,2.6816666666666666,"(66, 72]",5792.400000000001,"(5500, 6000]"
1028-FFNJK,0,1,1,1,0,30,1,1,1,0,0,0,1,1,1,0,1,0,101.5,2917.65,3.3833333333333333,"(24, 30]",3045.0,"(3000, 3500]"
1029-QFBEN,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.55,19.55,0.6516666666666667,"(0, 6]",19.55,"(0, 500]"
1031-IIDEO,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.85,70.85,2.3616666666666664,"(0, 6]",70.85,"(0, 500]"
1032-MAELW,0,0,0,1,1,68,1,1,0,1,1,1,1,0,1,1,1,0,78.45,5333.35,2.615,"(66, 72]",5334.6,"(5000, 5500]"
1035-IPQPU,0,0,1,1,0,63,1,1,1,0,1,1,0,1,1,0,1,0,103.5,6479.4,3.45,"(60, 66]",6520.5,"(6500, 7000]"
1036-GUDCL,0,1,0,1,1,60,1,0,0,1,1,0,1,1,1,0,1,3,79.05,4663.4,2.635,"(54, 60]",4743.0,"(4500, 5000]"
1038-RQOST,0,1,0,1,1,19,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,20.6,414.95,0.6866666666666668,"(18, 24]",391.40000000000003,"(0, 500]"
1038-ZAGBI,1,0,0,1,1,12,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,2,19.8,229.6,0.66,"(6, 12]",237.60000000000002,"(0, 500]"
1041-RXHRA,1,0,0,0,0,41,1,0,1,0,0,0,0,0,0,0,0,2,70.25,2868.05,2.341666666666667,"(36, 42]",2880.25,"(2500, 3000]"
1042-HFUCW,0,0,0,0,1,25,1,0,0,0,1,0,1,0,0,1,1,3,54.75,1266.35,1.825,"(24, 30]",1368.75,"(1000, 1500]"
1043-UXOVO,0,0,0,0,0,71,1,1,1,1,1,1,1,1,1,2,1,3,113.15,7993.3,3.771666666666667,"(66, 72]",8033.650000000001,"(8000, 8500]"
1043-YCUTE,1,1,0,1,0,56,1,1,-1,-1,-1,-1,-1,-1,-1,2,1,3,25.15,1327.15,0.8383333333333333,"(54, 60]",1408.3999999999999,"(1000, 1500]"
1045-LTCYT,0,0,0,1,1,8,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,3,21.05,139.75,0.7016666666666667,"(6, 12]",168.4,"(0, 500]"
1047-NNCBF,0,1,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,3,70.55,1493.55,2.3516666666666666,"(18, 24]",1411.0,"(1000, 1500]"
1047-RNXZV,0,1,0,0,0,43,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,19.55,876.15,0.6516666666666667,"(42, 48]",840.65,"(500, 1000]"
1049-FYSYG,0,0,0,1,0,17,0,-1,0,0,1,1,0,0,0,0,1,3,35.65,646.05,1.1883333333333332,"(12, 18]",606.05,"(500, 1000]"
1051-EQPZR,0,0,0,1,1,44,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.6,780.25,0.6533333333333334,"(42, 48]",862.4000000000001,"(500, 1000]"
1051-GEJLJ,0,0,0,0,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.5,27.55,0.65,"(0, 6]",39.0,"(0, 500]"
1052-QJIBV,0,0,0,1,1,71,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.9,1397.3,0.6633333333333333,"(66, 72]",1412.8999999999999,"(1000, 1500]"
1053-MXTTK,0,0,0,1,1,72,1,0,1,1,1,1,1,1,1,2,1,2,108.65,7726.35,3.621666666666667,"(66, 72]",7822.8,"(7500, 8000]"
1057-FOGLZ,0,0,0,0,0,18,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.65,391.7,0.6549999999999999,"(12, 18]",353.7,"(0, 500]"
1060-ENTOF,0,0,1,1,0,67,1,1,1,1,1,1,1,0,1,1,1,3,105.4,7035.6,3.5133333333333336,"(66, 72]",7061.8,"(7000, 7500]"
1061-PNTHC,0,0,0,1,1,56,1,1,1,1,0,1,1,1,1,0,1,1,109.6,5953.0,3.6533333333333333,"(54, 60]",6137.599999999999,"(6000, 6500]"
1062-LHZOD,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.9,69.9,2.33,"(0, 6]",69.9,"(0, 500]"
1063-DHQJF,0,1,0,1,1,69,1,0,1,0,1,0,1,1,0,2,1,1,92.15,6480.9,3.0716666666666668,"(66, 72]",6358.35,"(6000, 6500]"
1064-FBXNK,0,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,3,19.85,19.85,0.6616666666666667,"(0, 6]",19.85,"(0, 500]"
1066-JKSGK,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,20.15,20.15,0.6716666666666666,"(0, 6]",20.15,"(0, 500]"
1069-QJOEE,0,1,0,1,1,25,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,19.9,505.45,0.6633333333333333,"(24, 30]",497.49999999999994,"(0, 500]"
1069-XAIEM,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,85.05,85.05,2.835,"(0, 6]",85.05,"(0, 500]"
1073-XXCZD,0,1,0,1,0,55,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,25.7,1443.65,0.8566666666666667,"(54, 60]",1413.5,"(1000, 1500]"
1074-AMIOH,0,0,0,1,1,53,1,0,1,0,1,1,1,1,1,0,1,2,108.25,5935.1,3.6083333333333334,"(48, 54]",5737.25,"(5500, 6000]"
1074-WVEVG,0,0,0,1,0,59,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,20.35,1267.0,0.6783333333333333,"(54, 60]",1200.65,"(1000, 1500]"
1075-BGWOH,1,1,1,1,0,16,1,1,1,0,0,1,0,1,1,0,1,0,98.75,1587.55,3.2916666666666665,"(12, 18]",1580.0,"(1500, 2000]"
1077-HUUJM,0,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,0,71.05,472.65,2.368333333333333,"(6, 12]",497.34999999999997,"(0, 500]"
1078-TDCRN,0,0,1,1,0,3,0,-1,0,0,1,0,0,0,0,0,1,0,30.75,82.85,1.025,"(0, 6]",92.25,"(0, 500]"
1080-BWSYE,0,1,1,1,0,64,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,3,25.65,1740.8,0.855,"(60, 66]",1641.6,"(1500, 2000]"
1084-MNSMJ,0,0,0,1,1,51,1,0,0,1,1,1,1,1,1,2,0,3,85.5,4421.95,2.85,"(48, 54]",4360.5,"(4000, 4500]"
1084-UQCHV,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,69.75,69.75,2.325,"(0, 6]",69.75,"(0, 500]"
1085-LDWAM,0,0,0,1,1,69,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,3,20.35,1442.65,0.6783333333333333,"(66, 72]",1404.15,"(1000, 1500]"
1086-LXKFY,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,69.1,69.1,2.3033333333333332,"(0, 6]",69.1,"(0, 500]"
1087-GRUYI,0,1,0,1,0,38,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,20.4,743.5,0.6799999999999999,"(36, 42]",775.1999999999999,"(500, 1000]"
1087-UDSIH,1,0,0,0,0,3,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,19.6,59.75,0.6533333333333334,"(0, 6]",58.800000000000004,"(0, 500]"
1088-AUUZZ,0,1,0,1,1,56,1,1,0,1,1,0,1,0,1,2,1,3,75.85,4261.2,2.5283333333333333,"(54, 60]",4247.599999999999,"(4000, 4500]"
1088-CNNKB,0,1,0,1,0,63,1,1,0,1,1,1,1,0,1,1,0,3,80.0,5040.2,2.6666666666666665,"(60, 66]",5040.0,"(5000, 5500]"
1089-HDMKP,0,1,1,0,1,11,1,0,0,0,1,0,1,0,0,0,1,0,54.55,601.25,1.8183333333333331,"(6, 12]",600.05,"(500, 1000]"
1089-XZWHH,0,0,0,1,1,24,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,1,19.7,494.05,0.6566666666666666,"(18, 24]",472.79999999999995,"(0, 500]"
1090-ESELR,0,1,0,1,1,72,1,0,1,1,1,0,1,1,1,2,0,2,105.5,7611.55,3.5166666666666666,"(66, 72]",7596.0,"(7500, 8000]"
1090-PYKCI,0,0,0,1,1,69,1,1,1,1,1,1,1,1,0,1,1,3,105.1,7234.8,3.503333333333333,"(66, 72]",7251.9,"(7000, 7500]"
1091-SOZGA,0,0,0,1,1,56,1,1,1,0,0,1,0,1,1,1,1,3,99.8,5515.45,3.3266666666666667,"(54, 60]",5588.8,"(5500, 6000]"
1092-GANHU,1,1,0,0,0,17,1,0,1,0,0,1,0,0,0,0,1,0,76.65,1313.55,2.555,"(12, 18]",1303.0500000000002,"(1000, 1500]"
1092-WPIVQ,0,0,0,1,1,18,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,1,25.1,428.45,0.8366666666666667,"(12, 18]",451.8,"(0, 500]"
1093-YSWCA,0,1,0,0,0,11,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.55,223.15,0.6516666666666667,"(6, 12]",215.05,"(0, 500]"
1094-BKOSX,0,0,0,1,1,45,0,-1,0,0,1,1,1,0,1,1,0,2,51.0,2264.5,1.7,"(42, 48]",2295.0,"(2000, 2500]"
1095-JUDTC,1,0,1,0,0,47,1,1,1,0,1,0,1,1,0,0,1,0,95.05,4504.55,3.1683333333333334,"(42, 48]",4467.349999999999,"(4000, 4500]"
1095-WGNGG,0,0,0,1,0,61,1,1,1,0,1,0,0,1,1,2,1,2,101.05,5971.25,3.368333333333333,"(60, 66]",6164.05,"(6000, 6500]"
1096-ADRUX,0,0,0,1,1,66,1,1,1,0,0,0,0,0,0,1,1,2,74.25,4859.25,2.475,"(60, 66]",4900.5,"(4500, 5000]"
1097-FSPVW,0,0,0,0,0,42,1,0,0,1,0,1,0,0,0,0,0,3,54.55,2455.05,1.8183333333333331,"(36, 42]",2291.1,"(2000, 2500]"
1098-KFQEC,0,0,0,1,1,55,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.4,1083.0,0.6466666666666666,"(54, 60]",1067.0,"(1000, 1500]"
1098-TDVUQ,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,2,19.25,19.25,0.6416666666666667,"(0, 6]",19.25,"(0, 500]"
1099-BTKWT,0,0,0,1,0,68,0,-1,0,1,0,1,0,1,1,1,1,0,54.4,3723.65,1.8133333333333332,"(66, 72]",3699.2,"(3500, 4000]"
1099-GODLO,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,20.35,20.35,0.6783333333333333,"(0, 6]",20.35,"(0, 500]"
1100-DDVRV,0,1,0,1,0,17,0,-1,0,0,1,0,0,1,1,0,1,1,49.8,836.35,1.66,"(12, 18]",846.5999999999999,"(500, 1000]"
1101-SSWAG,0,0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,1,0,51.1,711.15,1.7033333333333334,"(12, 18]",766.5,"(500, 1000]"
1104-FEJAM,0,1,0,1,1,28,1,1,0,0,1,0,0,0,1,0,0,0,64.4,1802.15,2.146666666666667,"(24, 30]",1803.2000000000003,"(1500, 2000]"
1104-TNLZA,0,1,1,1,0,28,1,1,1,0,1,0,1,1,1,0,1,0,105.8,2998.0,3.5266666666666664,"(24, 30]",2962.4,"(2500, 3000]"
1106-HRLKZ,0,1,0,1,1,40,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,19.6,808.95,0.6533333333333334,"(36, 42]",784.0,"(500, 1000]"
1110-KYLGQ,0,0,0,0,0,63,1,1,1,1,1,1,0,1,1,0,0,3,108.25,6780.1,3.6083333333333334,"(60, 66]",6819.75,"(6500, 7000]"
1112-CUNAO,1,0,1,0,0,15,1,1,1,0,1,0,0,0,1,0,0,0,89.85,1424.95,2.9949999999999997,"(12, 18]",1347.75,"(1000, 1500]"
1113-IUJYX,1,0,0,1,0,14,1,0,1,1,1,0,1,1,1,1,0,1,105.95,1348.9,3.5316666666666667,"(12, 18]",1483.3,"(1000, 1500]"
1114-CENIM,1,1,0,0,1,54,1,1,0,0,1,0,0,0,0,0,1,3,55.0,3092.65,1.8333333333333333,"(48, 54]",2970.0,"(2500, 3000]"
1116-DXXDF,0,1,0,0,0,39,1,0,1,1,0,1,0,1,1,2,1,0,100.45,3801.7,3.3483333333333336,"(36, 42]",3917.55,"(3500, 4000]"
1116-FRYVH,0,0,0,1,1,48,0,-1,0,1,1,0,1,0,0,2,0,1,39.4,1978.65,1.3133333333333332,"(42, 48]",1891.1999999999998,"(1500, 2000]"
1120-BMWUB,1,0,0,0,0,16,1,0,0,0,1,0,1,0,0,0,1,1,53.9,834.15,1.7966666666666666,"(12, 18]",862.4,"(500, 1000]"
1121-QSIVB,0,0,0,0,1,44,1,1,0,0,1,0,0,1,1,1,1,1,77.55,3471.1,2.585,"(42, 48]",3412.2,"(3000, 3500]"
1122-JWTJW,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,70.65,70.65,2.355,"(0, 6]",70.65,"(0, 500]"
1122-YJBCS,0,1,0,1,0,69,1,0,0,1,1,0,0,0,0,1,1,3,53.65,3804.4,1.7883333333333333,"(66, 72]",3701.85,"(3500, 4000]"
1125-SNVCK,0,0,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,1,43.8,2106.05,1.46,"(48, 54]",2146.2,"(2000, 2500]"
1131-ALZWV,0,0,0,0,0,24,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,2,24.6,605.25,0.8200000000000001,"(18, 24]",590.4000000000001,"(500, 1000]"
1131-QQZEB,0,1,1,1,0,71,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,23.95,1756.2,0.7983333333333333,"(66, 72]",1700.45,"(1500, 2000]"
1131-SUEKT,0,1,0,1,1,61,1,0,1,0,1,0,1,1,1,1,1,2,98.45,6145.2,3.2816666666666667,"(60, 66]",6005.45,"(6000, 6500]"
1133-KXCGE,0,0,0,0,0,18,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,20.1,407.05,0.67,"(12, 18]",361.8,"(0, 500]"
1134-YWTYF,0,1,0,1,0,27,1,0,0,0,1,0,1,0,0,0,1,0,53.8,1389.85,1.7933333333333332,"(24, 30]",1452.6,"(1000, 1500]"
1135-HIORI,0,0,0,1,1,64,1,1,1,0,1,1,1,1,1,1,1,0,111.45,7266.95,3.7150000000000003,"(60, 66]",7132.8,"(7000, 7500]"
1135-LMECX,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.85,19.85,0.6616666666666667,"(0, 6]",19.85,"(0, 500]"
1136-XGEQU,0,0,0,1,1,50,1,1,0,0,1,1,1,1,1,1,1,3,84.15,4164.4,2.805,"(48, 54]",4207.5,"(4000, 4500]"
1137-DGOWI,0,0,0,1,0,30,1,0,0,0,1,1,1,0,1,1,0,2,70.25,2198.9,2.341666666666667,"(24, 30]",2107.5,"(2000, 2500]"
1139-WUOAH,0,1,0,0,0,57,0,-1,0,0,0,1,1,1,1,2,0,3,53.35,3090.05,1.7783333333333333,"(54, 60]",3040.9500000000003,"(3000, 3500]"
1140-UKVZG,0,0,0,0,0,17,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,1,24.8,475.25,0.8266666666666667,"(12, 18]",421.6,"(0, 500]"
1142-IHLOO,0,0,0,0,0,51,1,0,1,0,0,0,0,1,1,1,0,3,87.55,4475.9,2.9183333333333334,"(48, 54]",4465.05,"(4000, 4500]"
1142-WACZW,1,1,0,0,0,2,0,-1,0,0,0,0,1,0,0,0,0,2,29.85,75.6,0.995,"(0, 6]",59.7,"(0, 500]"
1143-NMNQJ,1,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,85.7,169.8,2.856666666666667,"(0, 6]",171.4,"(0, 500]"
1150-FTQGN,0,0,0,1,1,60,1,1,1,1,1,0,0,1,0,1,0,2,94.15,5811.8,3.1383333333333336,"(54, 60]",5649.0,"(5500, 6000]"
1150-WFARN,1,0,0,1,1,67,1,1,1,1,0,1,1,1,1,2,1,3,108.75,7156.2,3.625,"(66, 72]",7286.25,"(7000, 7500]"
1153-GNOLC,0,1,0,0,0,33,0,-1,0,0,1,0,0,1,0,1,1,0,39.1,1309.0,1.3033333333333335,"(30, 36]",1290.3,"(1000, 1500]"
1154-HYWWO,0,1,0,0,0,38,1,0,0,1,1,0,1,1,0,1,0,1,70.6,2708.2,2.353333333333333,"(36, 42]",2682.7999999999997,"(2500, 3000]"
1156-ZFYDO,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,19.75,19.75,0.6583333333333333,"(0, 6]",19.75,"(0, 500]"
1157-BQCUW,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,74.95,74.95,2.4983333333333335,"(0, 6]",74.95,"(0, 500]"
1159-WFSGR,0,0,0,1,1,16,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,20.4,321.4,0.6799999999999999,"(12, 18]",326.4,"(0, 500]"
1162-ECVII,0,1,1,1,0,72,1,1,1,0,1,1,1,1,1,2,1,2,109.75,7932.5,3.658333333333333,"(66, 72]",7902.0,"(7500, 8000]"
1163-ONYEY,0,1,0,1,1,41,1,1,0,1,1,1,0,1,0,0,1,3,74.55,3023.55,2.485,"(36, 42]",3056.5499999999997,"(3000, 3500]"
1163-VIPRI,0,0,0,1,1,65,1,1,1,1,0,1,1,1,1,2,0,0,109.3,7337.55,3.643333333333333,"(60, 66]",7104.5,"(7000, 7500]"
1166-PQLGG,0,0,0,1,1,72,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,19.55,1463.45,0.6516666666666667,"(66, 72]",1407.6000000000001,"(1000, 1500]"
1167-OYZJF,0,0,1,1,0,67,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,2,20.05,1263.05,0.6683333333333333,"(66, 72]",1343.3500000000001,"(1000, 1500]"
1169-SAOCL,0,1,0,0,0,49,1,1,1,0,1,0,1,1,1,1,1,2,106.65,5168.1,3.555,"(48, 54]",5225.85,"(5000, 5500]"
1169-WCVAK,0,1,0,1,0,19,1,1,1,1,1,0,1,0,0,0,1,3,88.8,1672.35,2.96,"(18, 24]",1687.2,"(1500, 2000]"
1170-SASML,0,0,0,1,0,69,1,1,1,0,1,1,0,0,0,0,1,2,85.4,5869.4,2.8466666666666667,"(66, 72]",5892.6,"(5500, 6000]"
1171-TYKUR,0,1,0,1,0,47,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,25.4,1139.2,0.8466666666666666,"(42, 48]",1193.8,"(1000, 1500]"
1172-VIYBP,0,1,0,1,1,53,1,1,0,1,1,0,0,0,1,2,0,2,69.7,3686.05,2.3233333333333333,"(48, 54]",3694.1000000000004,"(3500, 4000]"
1173-NOEYG,0,0,0,1,0,27,1,1,1,0,0,1,0,0,1,0,0,2,90.15,2423.4,3.0050000000000003,"(24, 30]",2434.05,"(2000, 2500]"
1173-XZPYF,0,0,0,0,0,11,1,1,1,0,0,1,0,1,0,0,1,0,89.2,990.3,2.9733333333333336,"(6, 12]",981.2,"(500, 1000]"
1174-FGIFN,0,0,0,1,1,28,1,1,1,0,0,0,1,0,1,1,1,0,90.45,2509.25,3.015,"(24, 30]",2532.6,"(2500, 3000]"
1177-XZBJL,0,1,0,1,1,53,1,1,0,1,1,0,1,0,0,1,0,2,64.15,3491.55,2.1383333333333336,"(48, 54]",3399.9500000000003,"(3000, 3500]"
1178-PZGAB,0,0,0,0,0,19,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,3,20.25,383.65,0.675,"(18, 24]",384.75,"(0, 500]"
1179-INLAT,0,1,0,0,0,3,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,19.45,69.25,0.6483333333333333,"(0, 6]",58.349999999999994,"(0, 500]"
1183-CANVH,0,0,0,1,0,23,1,0,0,0,0,0,1,1,0,1,0,2,60.0,1347.15,2.0,"(18, 24]",1380.0,"(1000, 1500]"
1184-PJVDB,1,1,0,1,0,10,1,0,1,0,0,0,0,1,0,0,1,0,79.95,857.2,2.665,"(6, 12]",799.5,"(500, 1000]"
1187-WILMM,0,1,0,1,1,63,1,1,0,1,1,1,1,1,1,2,1,3,89.4,5597.65,2.98,"(60, 66]",5632.200000000001,"(5500, 6000]"
1193-RTSLK,1,0,0,0,0,38,1,0,1,1,1,1,0,0,0,0,1,3,83.9,3233.6,2.796666666666667,"(36, 42]",3188.2000000000003,"(3000, 3500]"
1194-BHJYC,0,1,0,1,0,61,0,-1,0,1,0,1,1,1,1,2,1,1,62.15,3778.85,2.0716666666666668,"(60, 66]",3791.15,"(3500, 4000]"
1194-HVAIF,0,0,0,1,0,27,1,1,1,0,0,0,0,1,1,0,0,3,95.0,2462.55,3.1666666666666665,"(24, 30]",2565.0,"(2500, 3000]"
1194-SPVSP,0,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,19.65,19.65,0.6549999999999999,"(0, 6]",19.65,"(0, 500]"
1195-OIYEJ,1,1,0,0,0,13,1,0,1,0,0,0,0,1,1,0,1,0,91.1,1135.7,3.0366666666666666,"(12, 18]",1184.3,"(1000, 1500]"
1196-AMORA,1,1,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,73.6,520.0,2.453333333333333,"(6, 12]",515.1999999999999,"(500, 1000]"
1197-BVMVG,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,74.45,294.45,2.481666666666667,"(0, 6]",297.8,"(0, 500]"
1200-TUZHR,0,0,1,0,0,8,1,1,1,0,0,0,0,0,1,0,0,0,85.2,695.75,2.8400000000000003,"(6, 12]",681.6,"(500, 1000]"
1202-KKGFU,0,0,0,1,0,12,1,0,0,1,0,0,1,0,0,0,0,2,54.2,690.5,1.8066666666666669,"(6, 12]",650.4000000000001,"(500, 1000]"
1205-WNWPJ,1,0,0,0,0,7,1,0,0,0,0,0,1,1,0,0,1,1,59.5,415.95,1.9833333333333334,"(6, 12]",416.5,"(0, 500]"
1206-EHBDD,0,0,0,1,0,56,1,0,1,1,0,1,0,0,0,2,0,2,80.3,4513.65,2.6766666666666667,"(54, 60]",4496.8,"(4000, 4500]"
1207-BLKSA,0,0,0,1,1,52,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,1,23.05,1255.1,0.7683333333333333,"(48, 54]",1198.6000000000001,"(1000, 1500]"
1208-DNHLN,1,1,0,1,1,23,1,1,0,0,0,0,0,0,0,1,1,3,48.35,1067.15,1.6116666666666668,"(18, 24]",1112.05,"(1000, 1500]"
1208-NBVFH,0,1,0,1,1,20,1,0,0,0,0,1,0,0,0,0,1,0,49.6,939.8,1.6533333333333333,"(18, 24]",992.0,"(500, 1000]"
1209-VFFOC,0,1,0,1,1,68,0,-1,0,1,1,1,1,0,1,2,1,1,56.4,3948.45,1.88,"(66, 72]",3835.2,"(3500, 4000]"
1212-GLHMD,0,1,0,0,0,3,1,0,1,1,0,0,0,0,1,0,1,1,86.05,244.85,2.868333333333333,"(0, 6]",258.15,"(0, 500]"
1213-NGCUN,1,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,2,49.65,267.35,1.655,"(0, 6]",297.9,"(0, 500]"
1215-EXRMO,0,1,0,1,0,50,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,20.55,1067.65,0.685,"(48, 54]",1027.5,"(1000, 1500]"
1215-FIGMP,0,1,0,0,0,60,1,1,1,0,1,0,0,1,0,0,1,2,89.9,5450.7,2.996666666666667,"(54, 60]",5394.0,"(5000, 5500]"
